press_release_id,release_date,company_name,category,source,source_url,cluster,_silhouette,cid,category_name,cat_sim,cat_margin,decision
198a8f3c3f1ba389,2025-08-14,Nykredit Realkredit A/S,unknown,gmail,,32,0.2366071,agm_egm_governance,AGM/EGM & governance,0.7938,0.0098,needs_review_margin
198a8f5bcceb688c,2025-08-14,Spar Nord Bank,unknown,gmail,,12,-0.03462092,personnel_management_change,Personnel / Management change,0.8157,0.0018,needs_review_margin
198a8fcf4fe74aef,2025-08-14,Pro Kapital Grupp,unknown,gmail,,7,0.26805395,equity_actions_non_buyback,Equity actions (non-buyback),0.8338,0.0005,needs_review_margin
198a8fd023e899db,2025-08-14,Pro Kapital Grupp,unknown,gmail,,7,0.27068484,equity_actions_non_buyback,Equity actions (non-buyback),0.8339,0.0009,needs_review_margin
198a9035af069589,2025-08-14,RISMA Systems A/S,unknown,gmail,,16,-0.03998756,equity_actions_non_buyback,Equity actions (non-buyback),0.8087,0.0009,needs_review_margin
198a9155077cb192,2025-08-14,RISMA Systems A/S,unknown,gmail,,16,-0.056607913,equity_actions_non_buyback,Equity actions (non-buyback),0.804,0.0056,needs_review_margin
198a9187f4da9c5b,2025-08-14,NAXS AB,unknown,gmail,,31,0.15315059,equity_actions_non_buyback,Equity actions (non-buyback),0.7928,0.0031,needs_review_margin
198a9187f60794b8,2025-08-14,NAXS AB,unknown,gmail,,12,0.07259703,equity_actions_non_buyback,Equity actions (non-buyback),0.8188,0.0101,needs_review_margin
198a91ada5d6ab3f,2025-08-14,Dataproces Group A/S,unknown,gmail,,24,0.5074821,agm_egm_governance,AGM/EGM & governance,0.809,0.0027,needs_review_margin
198a91cf04086011,2025-08-14,Stenhus Fastigheter i Norden AB (publ),unknown,gmail,,31,0.110983,dividend,Dividend,0.7793,0.0041,needs_review_margin
198a91d29c71d6d0,2025-08-14,Gofore Oyj,unknown,gmail,,5,-0.08043902,equity_actions_non_buyback,Equity actions (non-buyback),0.7895,0.0026,needs_review_margin
198a92bb04fe9f70,2025-08-14,NKT A/S,unknown,gmail,,2,-0.12895212,guidance_outlook,Guidance / Outlook,0.8,0.001,needs_review_margin
198a92de191a51ab,2025-08-14,NKT A/S,unknown,gmail,,7,0.2515457,orders_contracts,Orders / Contracts,0.814,0.0012,needs_review_margin
198a92f249992e0c,2025-08-14,NKT A/S,unknown,gmail,,28,-0.07443696,guidance_outlook,Guidance / Outlook,0.7835,0.0087,needs_review_margin
198a92fa66e28c9d,2025-08-14,NKT A/S,unknown,gmail,,2,-0.12483701,earnings_report,Earnings report,0.7898,0.001,needs_review_margin
198a92facd31b7f5,2025-08-14,NKT A/S,unknown,gmail,,7,0.25212303,guidance_outlook,Guidance / Outlook,0.8164,0.0005,needs_review_margin
198a9300fde362bc,2025-08-14,FOM Technologies A/S,unknown,gmail,,7,0.119039185,guidance_outlook,Guidance / Outlook,0.8367,0.014,needs_review_margin
198a93254869719f,2025-08-14,NKT A/S,unknown,gmail,,28,-0.091064595,guidance_outlook,Guidance / Outlook,0.7906,0.0113,needs_review_margin
198a933d6f251f79,2025-08-14,Vaisala,unknown,gmail,,28,-0.014717769,equity_actions_non_buyback,Equity actions (non-buyback),0.8022,0.0036,needs_review_margin
198a933f03036a96,2025-08-14,United Bankers Oyj,unknown,gmail,,15,0.22010094,share_buyback,Share buyback,0.7838,0.0076,needs_review_margin
198a933fc46104f5,2025-08-14,Alma Media,unknown,gmail,,11,0.1388009,share_buyback,Share buyback,0.8136,0.0141,needs_review_margin
198a933fd6f11a0f,2025-08-14,Fiskars Oyj Abp,unknown,gmail,,11,0.15122467,share_buyback,Share buyback,0.7577,0.004,needs_review_margin
198a933fd7e07d2c,2025-08-14,Fiskars Corporation,unknown,gmail,,18,0.20955501,share_buyback,Share buyback,0.8069,0.0162,needs_review_margin
198a9340085cf8b1,2025-08-14,Alma Media,unknown,gmail,,11,0.295957,equity_actions_non_buyback,Equity actions (non-buyback),0.762,0.0063,needs_review_margin
198a934c9728eff2,2025-08-14,Government Debt Management,unknown,gmail,,16,-0.037760083,debt_bond_issue,Debt / Bond issue,0.7952,0.0096,needs_review_margin
198a94cd82d721de,2025-08-14,Brødrene A. & O. Johansen A/S,unknown,gmail,,7,0.1994956,earnings_report,Earnings report,0.8078,0.0188,needs_review_margin
198a94f7c2f281dc,2025-08-14,Kemira Oyj,unknown,gmail,,11,0.28224704,equity_actions_non_buyback,Equity actions (non-buyback),0.7637,0.0077,needs_review_margin
198a94f7f2dfcf8e,2025-08-14,Kemira Oyj,unknown,gmail,,11,0.24842419,share_buyback,Share buyback,0.8043,0.0059,needs_review_margin
198a9516660d75cd,2025-08-14,Nova Klúbburinn hf.,unknown,gmail,,29,0.2775167,capital_raise_rights_issue,Capital raise / Rights issue,0.7957,0.0029,needs_review_margin
198a95175ad32801,2025-08-14,FOM Technologies A/S,unknown,gmail,,7,0.23134543,guidance_outlook,Guidance / Outlook,0.8138,0.0056,needs_review_margin
198a956c11cc1063,2025-08-14,Bang & Olufsen A/S,unknown,gmail,,12,-0.041360974,agm_egm_governance,AGM/EGM & governance,0.8077,0.0022,needs_review_margin
198a96662cefb321,2025-08-14,Útgerðarfélag Reykjavíkur hf,unknown,gmail,,29,0.34412286,capital_raise_rights_issue,Capital raise / Rights issue,0.7891,0.0026,needs_review_margin
198a96abfbee2965,2025-08-14,Arctic Blue Beverages AB,unknown,gmail,,12,-0.024244325,capital_raise_rights_issue,Capital raise / Rights issue,0.8423,0.0036,needs_review_margin
198a975bf3de05bb,2025-08-14,Dovre Group Plc,unknown,gmail,,7,0.17814925,guidance_outlook,Guidance / Outlook,0.806,0.0075,needs_review_margin
198a976a3b77554f,2025-08-14,Greater Than AB,unknown,gmail,,21,-0.07423662,equity_actions_non_buyback,Equity actions (non-buyback),0.7913,0.0088,needs_review_margin
198a9867e80790a4,2025-08-14,Viking Line,unknown,gmail,,0,0.08229469,dividend,Dividend,0.7433,0.0139,needs_review_margin
198a9867f3aa6bf3,2025-08-14,Viking Line,unknown,gmail,,12,-0.029468535,dividend,Dividend,0.7953,0.0311,needs_review_margin
198a9868530f1d54,2025-08-14,Viking Line,unknown,gmail,,31,0.119467,dividend,Dividend,0.774,0.0258,needs_review_margin
198a9a3d49dd4324,2025-08-14,Skel fjárfestingafélag hf.,unknown,gmail,,2,-0.059830576,earnings_report,Earnings report,0.7919,0.013,needs_review_margin
198a9a4d15dfc58b,2025-08-14,Landsbankinn hf.,unknown,gmail,,12,-0.022706237,debt_bond_issue,Debt / Bond issue,0.8201,0.0119,needs_review_margin
198a9e6725fe4d2f,2025-08-14,Relais Group Oyj,unknown,gmail,,7,0.1470838,earnings_report,Earnings report,0.8093,0.0093,needs_review_margin
198a9e674fe5e1ac,2025-08-14,Relais Group Oyj,unknown,gmail,,0,0.111198016,equity_actions_non_buyback,Equity actions (non-buyback),0.7766,0.0061,needs_review_margin
198a9fab65749a0f,2025-08-14,Verve Group SE,unknown,gmail,,7,0.21831307,admission_delisting,Delisting / Trading halt,0.8142,0.0005,needs_review_margin
198aa0fb23c6811f,2025-08-14,Nordea Bank Oyj,unknown,gmail,,15,0.40044037,share_buyback,Share buyback,0.7716,0.0005,needs_review_margin
198aa0fbed028c05,2025-08-14,Nordea Bank Abp,unknown,gmail,,15,0.42485836,share_buyback,Share buyback,0.8288,0.0211,needs_review_margin
198aa0fcbef6d0e7,2025-08-14,Nordea Bank Abp,unknown,gmail,,15,0.47409528,equity_actions_non_buyback,Equity actions (non-buyback),0.7891,0.0009,needs_review_margin
198aa100604d7682,2025-08-14,Nordea,unknown,gmail,,15,0.43740863,share_buyback,Share buyback,0.8203,0.0179,needs_review_margin
198aa3cca13934d0,2025-08-14,RISMA Systems A/S,unknown,gmail,,16,0.02239572,pdmr_managers_transactions,Managers' transactions (PDMR),0.811,0.0121,needs_review_margin
198aa4dd19608e3f,2025-08-14,Ecoup Oyj,unknown,gmail,,0,0.14029329,guidance_outlook,Guidance / Outlook,0.7756,0.0034,needs_review_margin
198aa6183ab8b303,2025-08-14,John Bean Technologies Corporation,unknown,gmail,,17,0.15576379,equity_actions_non_buyback,Equity actions (non-buyback),0.7778,0.0017,needs_review_margin
198aa7da01b1ff25,2025-08-14,Nasdaq Company News,unknown,gmail,,7,0.15993565,equity_actions_non_buyback,Equity actions (non-buyback),0.8297,0.0004,needs_review_margin
198aa7f6ab530aec,2025-08-14,Alvotech,unknown,gmail,,8,0.88502043,equity_actions_non_buyback,Equity actions (non-buyback),0.793,0.008,needs_review_margin
198aa977c6483e82,2025-08-14,ALK,unknown,gmail,,17,0.62058556,equity_actions_non_buyback,Equity actions (non-buyback),0.8021,0.0108,needs_review_margin
198abd9993748ea9,2025-08-15,Kinda Brave Entertainment Group AB,unknown,gmail,,21,-0.107006975,orders_contracts,Orders / Contracts,0.7804,0.0035,needs_review_margin
198ac1976f948dfd,2025-08-15,Sozap AB,unknown,gmail,,7,0.19762523,guidance_outlook,Guidance / Outlook,0.8333,0.0024,needs_review_margin
198ac1978d87d12e,2025-08-15,Doro AB,unknown,gmail,,7,0.18483408,earnings_report,Earnings report,0.7991,0.0057,needs_review_margin
198ac197e2a8cd18,2025-08-15,Enad Global 7 AB,unknown,gmail,,7,0.20104605,earnings_report,Earnings report,0.7978,0.0025,needs_review_margin
198ac198e8c76446,2025-08-15,Tokmanni Group Oyj,unknown,gmail,,0,0.10073309,equity_actions_non_buyback,Equity actions (non-buyback),0.7962,0.0011,needs_review_margin
198ac199d2b76480,2025-08-15,Tokmanni Group Oyj,unknown,gmail,,7,0.26472023,earnings_report,Earnings report,0.8252,0.0004,needs_review_margin
198ac1a4f3a370ca,2025-08-15,KH Group Plc,unknown,gmail,,7,0.22723742,earnings_report,Earnings report,0.8179,0.0069,needs_review_margin
198ac1abc278a3f6,2025-08-15,Verve Group SE,unknown,gmail,,7,0.23165277,admission_listing,Admission / Listing,0.814,0.0034,needs_review_margin
198ac29e0ce07c08,2025-08-15,Carlsberg A/S,unknown,gmail,,16,0.03250867,equity_actions_non_buyback,Equity actions (non-buyback),0.7964,0.004,needs_review_margin
198ac29ea0727ef8,2025-08-15,Carlsberg A/S,unknown,gmail,,16,0.034979984,equity_actions_non_buyback,Equity actions (non-buyback),0.789,0.0009,needs_review_margin
198ac34dff6f49f0,2025-08-15,Witted Megacorp Oyj,unknown,gmail,,0,0.17385587,dividend,Dividend,0.7717,0.0025,needs_review_margin
198ac34e2a4ae072,2025-08-15,Asuntosalkku Oyj,unknown,gmail,,0,0.17737742,admission_delisting,Delisting / Trading halt,0.7513,0.0041,needs_review_margin
198ac34e92ebb167,2025-08-15,Sampo,unknown,gmail,,6,0.22999246,share_buyback,Share buyback,0.8286,0.0304,needs_review_margin
198ac34f75766d15,2025-08-15,Pandora A/S,unknown,gmail,,7,0.22789519,earnings_report,Earnings report,0.8038,0.0024,needs_review_margin
198ac34fa1105293,2025-08-15,Cabonline Group AB (publ),unknown,gmail,,2,-0.014012548,guidance_outlook,Guidance / Outlook,0.7923,0.0017,needs_review_margin
198ac34fefd48840,2025-08-15,Lindex Group Oyj,unknown,gmail,,0,0.05013893,other_corporate_update,Other / Corporate update,0.7794,0.0021,needs_review_margin
198ac3502d587d7c,2025-08-15,Cabonline Group AB (publ),unknown,gmail,,21,-0.09593422,guidance_outlook,Guidance / Outlook,0.7612,0.003,needs_review_margin
198ac350468c9048,2025-08-15,Lindex Group Oyj,unknown,gmail,,28,-0.10169016,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.8086,0.0049,needs_review_margin
198ac3506a8eead6,2025-08-15,Björn Borg AB,unknown,gmail,,7,0.18437696,earnings_report,Earnings report,0.8016,0.0239,needs_review_margin
198ac350bf6818d9,2025-08-15,Skanska AB,unknown,gmail,,21,-0.04147401,equity_actions_non_buyback,Equity actions (non-buyback),0.7457,0.0032,needs_review_margin
198ac350c48b00d1,2025-08-15,Lindex Group Oyj,unknown,gmail,,21,-0.07451359,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7834,0.0,needs_review_margin
198ac3515cd805e3,2025-08-15,Anora Group Oyj,unknown,gmail,,0,0.106778346,equity_actions_non_buyback,Equity actions (non-buyback),0.7939,0.0004,needs_review_margin
198ac35176ea404a,2025-08-15,Anora Group Oyj,unknown,gmail,,7,0.29127386,earnings_report,Earnings report,0.8237,0.0037,needs_review_margin
198ac351a4e63a26,2025-08-15,Skanska AB,unknown,gmail,,1,-0.08948177,orders_contracts,Orders / Contracts,0.7761,0.001,needs_review_margin
198ac3526a32b544,2025-08-15,Kesla Oyj,unknown,gmail,,0,0.037469886,earnings_report,Earnings report,0.789,0.0025,needs_review_margin
198ac3550157b1fb,2025-08-15,Lemonsoft Oyj,unknown,gmail,,5,-0.026995864,share_buyback,Share buyback,0.8115,0.0131,needs_review_margin
198ac4308b248d31,2025-08-15,Elecster Oyj,unknown,gmail,,0,0.18085644,equity_actions_non_buyback,Equity actions (non-buyback),0.801,0.0036,needs_review_margin
198ac47339be69cc,2025-08-15,XSpray Pharma AB,unknown,gmail,,12,0.029968524,capital_raise_rights_issue,Capital raise / Rights issue,0.8524,0.0215,needs_review_margin
198ac4d8fb12836e,2025-08-15,BioPorto A/S,unknown,gmail,,3,-0.1436751,earnings_report,Earnings report,0.7984,0.0016,needs_review_margin
198ac5058e33cb90,2025-08-15,Xintela AB,unknown,gmail,,3,-0.065691896,product_launch_partnership,Product / Launch / Partnership,0.7791,0.0017,needs_review_margin
198ac505acefdfa2,2025-08-15,Braincool AB,unknown,gmail,,7,0.16439319,orders_contracts,Orders / Contracts,0.8109,0.0051,needs_review_margin
198ac505f4cfdccc,2025-08-15,LapWall Oyj,unknown,gmail,,30,-0.03900251,product_launch_partnership,Product / Launch / Partnership,0.7528,0.0022,needs_review_margin
198ac505f5534ee6,2025-08-15,VR-Yhtymä Oyj,unknown,gmail,,7,0.25899163,equity_actions_non_buyback,Equity actions (non-buyback),0.8179,0.0008,needs_review_margin
198ac50669d64e1d,2025-08-15,Nexstim Oyj,unknown,gmail,,3,-0.121088654,admission_delisting,Delisting / Trading halt,0.8095,0.0003,needs_review_margin
198ac5066ed771c5,2025-08-15,Ovzon AB,unknown,gmail,,7,0.20052202,orders_contracts,Orders / Contracts,0.8122,0.0062,needs_review_margin
198ac506ba87e446,2025-08-15,WithSecure Oyj,unknown,gmail,,12,0.025768628,admission_delisting,Delisting / Trading halt,0.8363,0.0025,needs_review_margin
198ac507959e74b9,2025-08-15,AcadeMedia AB,unknown,gmail,,21,-0.08283801,capital_raise_rights_issue,Capital raise / Rights issue,0.7815,0.0038,needs_review_margin
198ac507e2ee3229,2025-08-15,Arla Plast AB,unknown,gmail,,31,0.19304584,dividend,Dividend,0.7919,0.0036,needs_review_margin
198ac507f3f7441d,2025-08-15,Precise Biometrics AB,unknown,gmail,,7,0.24495484,earnings_report,Earnings report,0.8183,0.012,needs_review_margin
198ac50c1aff718d,2025-08-15,Boozt AB,unknown,gmail,,7,0.25374892,share_buyback,Share buyback,0.8193,0.0108,needs_review_margin
198ac50d2c85f25d,2025-08-15,Arla Plast AB,unknown,gmail,,7,0.30480042,earnings_report,Earnings report,0.8133,0.0087,needs_review_margin
198ac50d608473e4,2025-08-15,AcadeMedia AB,unknown,gmail,,2,-0.12602559,capital_raise_rights_issue,Capital raise / Rights issue,0.7909,0.0014,needs_review_margin
198ac50d782454ad,2025-08-15,Greenfood AB (publ),unknown,gmail,,7,0.13054924,sustainability_esg,Sustainability / ESG,0.7849,0.0062,needs_review_margin
198ac50dc9e108b6,2025-08-15,Medhelp Care AB,unknown,gmail,,21,-0.1688362,orders_contracts,Orders / Contracts,0.7898,0.0032,needs_review_margin
198ac50def1a3de5,2025-08-15,Afarak Group Plc,unknown,gmail,,7,0.22350603,earnings_report,Earnings report,0.8169,0.0015,needs_review_margin
198ac50e0d20dd4c,2025-08-15,DistIT AB,unknown,gmail,,31,0.1984663,dividend,Dividend,0.7995,0.0002,needs_review_margin
198ac50e2a631663,2025-08-15,Fortum,unknown,gmail,,0,0.1970212,guidance_outlook,Guidance / Outlook,0.7883,0.004,needs_review_margin
198ac50e7ad104b1,2025-08-15,Wall to Wall Group AB,unknown,gmail,,7,0.23061131,equity_actions_non_buyback,Equity actions (non-buyback),0.8183,0.001,needs_review_margin
198ac50e8456ea53,2025-08-15,Nepa AB,unknown,gmail,,7,0.26525176,equity_actions_non_buyback,Equity actions (non-buyback),0.8249,0.0007,needs_review_margin
198ac50e967e3ace,2025-08-15,Fractal Gaming Group AB,unknown,gmail,,31,0.15049435,orders_contracts,Orders / Contracts,0.7687,0.0002,needs_review_margin
198ac50eb7f1c0ae,2025-08-15,Fortum,unknown,gmail,,7,0.23013307,orders_contracts,Orders / Contracts,0.8117,0.0012,needs_review_margin
198ac50ee052762a,2025-08-15,XSpray Pharma AB,unknown,gmail,,26,0.057347264,equity_actions_non_buyback,Equity actions (non-buyback),0.8114,0.0024,needs_review_margin
198ac50f1c6c8704,2025-08-15,Fractal Gaming Group AB,unknown,gmail,,7,0.2522929,earnings_report,Earnings report,0.8147,0.0101,needs_review_margin
198ac51380d9fd8c,2025-08-15,Safello Group AB,unknown,gmail,,31,0.1731228,equity_actions_non_buyback,Equity actions (non-buyback),0.7877,0.0008,needs_review_margin
198ac514249675c0,2025-08-15,Safello Group AB,unknown,gmail,,7,0.18078794,orders_contracts,Orders / Contracts,0.809,0.0013,needs_review_margin
198ac514533d6c24,2025-08-15,Viking Line,unknown,gmail,,0,0.1847372,equity_actions_non_buyback,Equity actions (non-buyback),0.7957,0.0017,needs_review_margin
198ac5148106b7a0,2025-08-15,Viking Line,unknown,gmail,,31,0.21547216,earnings_report,Earnings report,0.8033,0.0021,needs_review_margin
198ac514af633c9a,2025-08-15,Oneflow AB,unknown,gmail,,31,0.177963,equity_actions_non_buyback,Equity actions (non-buyback),0.7823,0.0013,needs_review_margin
198ac51525d8f895,2025-08-15,Oneflow AB,unknown,gmail,,7,0.2301156,earnings_report,Earnings report,0.8027,0.0007,needs_review_margin
198ac51554e0aabd,2025-08-15,Viking Line,unknown,gmail,,7,0.2582434,dividend,Dividend,0.8405,0.0012,needs_review_margin
198ac516441261a7,2025-08-15,Irisity AB,unknown,gmail,,31,0.13661705,earnings_report,Earnings report,0.7838,0.0024,needs_review_margin
198ac516cb747535,2025-08-15,Fortum,unknown,gmail,,7,0.22952783,orders_contracts,Orders / Contracts,0.8149,0.0034,needs_review_margin
198ac5172247ab4e,2025-08-15,Irisity AB,unknown,gmail,,7,0.23163003,earnings_report,Earnings report,0.8104,0.0096,needs_review_margin
198ac540a08ba299,2025-08-15,Aktieselskabet Schouw & Co.,unknown,gmail,,7,0.14104278,earnings_report,Earnings report,0.7994,0.0134,needs_review_margin
198ac557ac0bc635,2025-08-15,City Gross,unknown,gmail,,21,0.022434074,agm_egm_governance,AGM/EGM & governance,0.7549,0.002,needs_review_margin
198ac6532818d2ff,2025-08-15,Bang & Olufsen A/S,unknown,gmail,,6,0.19188277,share_buyback,Share buyback,0.8422,0.0312,needs_review_margin
198ac6bd03fcf2d1,2025-08-15,Creades AB,unknown,gmail,,31,0.14945157,dividend,Dividend,0.7523,0.0151,needs_review_margin
198ac6bd0c2d0bff,2025-08-15,Lifeclean International AB,unknown,gmail,,21,-0.053977866,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7762,0.0072,needs_review_margin
198ac6bd52783ea8,2025-08-15,NOVOTEK AB,unknown,gmail,,31,0.19105704,orders_contracts,Orders / Contracts,0.7732,0.0031,needs_review_margin
198ac6bd95e4aaf5,2025-08-15,Aino Health AB (publ),unknown,gmail,,7,0.15361832,earnings_report,Earnings report,0.8015,0.0056,needs_review_margin
198ac6bdca486983,2025-08-15,Unibap Space Solutions AB,unknown,gmail,,21,-0.097821765,guidance_outlook,Guidance / Outlook,0.7601,0.0012,needs_review_margin
198ac6bdf01926da,2025-08-15,Viking Supply Ships AB,unknown,gmail,,7,0.15088086,earnings_report,Earnings report,0.7861,0.0003,needs_review_margin
198ac6be4061bfd2,2025-08-15,Nimbus Group AB,unknown,gmail,,1,-0.09017639,orders_contracts,Orders / Contracts,0.7754,0.0006,needs_review_margin
198ac6bea6c11b65,2025-08-15,Bure Equity AB,unknown,gmail,,7,0.17423467,equity_actions_non_buyback,Equity actions (non-buyback),0.7982,0.0025,needs_review_margin
198ac6bf4d74b558,2025-08-15,Garo AB,unknown,gmail,,2,-0.069682606,earnings_report,Earnings report,0.7858,0.0008,needs_review_margin
198ac6bf779b194d,2025-08-15,Investment AB Öresund,unknown,gmail,,31,0.19135204,equity_actions_non_buyback,Equity actions (non-buyback),0.7789,0.0083,needs_review_margin
198ac6bf9498cc56,2025-08-15,Garo AB,unknown,gmail,,21,-0.08449587,guidance_outlook,Guidance / Outlook,0.7762,0.0061,needs_review_margin
