press_release_id,ml_pred_cid,ml_conf_fused,ml_margin_fused,final_source,final_cid,final_decision,title,snippet
198d04177191c91b,admission_delisting,0.053,0.0,ml,admission_delisting,needs_review_low_sim,Detaljplan antagen för Besqabs projekt med 50 nya bostäder i Nacka,"Detaljplan antagen för Besqabs projekt med 50 nya bostäder i Nacka Publicerad: 2025-08-22 07:30:00 CEST COMPANY - Nyheter för investerare Detaljplan antagen för Besqabs projekt med 50 nya bostäder i Nacka Detaljplanen för COMPANY ABs (publ) (""COMPANY"") projekt Saltängen i Nacka har fått laga kraft. Produktionsstart för de cirka 50 nya bostäderna beräknas till 2026. Magnus Andersson, VD COMPANY säger: ""Vi ser fram emot att fortsätta utvecklingen av ännu ett hållbart bostadsprojekt i attraktivt läge i Nacka kommun. För den här typen av projekt, där vi bygger i ett befintligt bostadsområde, så är"
198e0e29a67cae4c,admission_listing,0.054,0.0003,ml,admission_listing,needs_review_low_sim,"Save the date: COMPANY's Capital Markets Day, November 28, 2025","Save the date: COMPANY's Capital Markets Day, November 28, 2025 Published: 2025-08-25 13:00:00 CEST COMPANY - Investor News Save the date: COMPANY's Capital Markets Day, November 28, 2025 COMPANY invites investors, financial analysts and media to a Capital Markets Day on November 28, 2025. Doors open at 13.30, presentations start at 14.00 and end at 16.00 followed by mingle. COMPANY's President and CEO Anders Mattson and the company's Group Management team are hosting the event, which will be a physical gathering in the Wallenbergsalen at IVA in Stockholm. The event will also be recorded and a"
198e0e2bdfed9001,admission_delisting,0.0537,0.0006,ml,admission_delisting,needs_review_low_sim,COMPANY Bank terminates agreement on liquidity enhancement,"COMPANY Bank terminates agreement on liquidity enhancement Published: 2025-08-25 13:00:00 CEST COMPANY - Other information disclosed according to the rules of the Exchange COMPANY Bank terminates agreement on liquidity enhancement COMPANY (publ) (""COMPANY Bank"" or the ""Company"") hereby announces that the Company has terminated the agreement with DNB Carnegie Investment Bank AB (publ) as liquidity provider. The purpose of agreement has been to enhance the liquidity for the Company's shares, to reduce volatility and facilitate trading. COMPANY Bank assesses that the current trade and liquidity i"
198e16bea21620fb,admission_delisting,0.0541,0.0004,ml,admission_delisting,needs_review_low_sim,CYBER1: Swedish Court confirms date for decision on bankruptcy petition. CYBER1's underlying business operations to continue commercial trading as normal,"CYBER1: Swedish Court confirms date for decision on bankruptcy petition. CYBER1's underlying business operations to continue commercial trading as normal Published: 2025-08-25 15:30:00 CEST COMPANY - Other information disclosed according to the rules of the Exchange CYBER1: Swedish Court confirms date for decision on bankruptcy petition. CYBER1's underlying business operations to continue commercial trading as normal Sweden, 25th August, COMPANY (publ) (""CYBER1"" or the ""Company"") has today participated in bankruptcy proceeding in Stockholm District Court. The Company confirms that the Swedish "
198e307fcb346c3e,admission_listing,0.0538,0.0003,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 146.20 Change -1.50 Volume 362,019 % Change -1.02% Day High 147.16 52 Week High 148.77 Day Low 144.64 52 Week Low 82.64 Today's Open 146.27 Previous Close 147.70 8/25/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 8/25/2025 5:00:06 PM Powered by Q4 Inc."
198dfeb9d9a6b132,admission_delisting,0.0533,0.0002,ml,admission_delisting,needs_review_low_sim,COMPANY lämnar in patentansökan för phenylcapsaicin som tillsats i foder för mjölkkor,"COMPANY lämnar in patentansökan för phenylcapsaicin som tillsats i foder för mjölkkor Publicerad: 2025-08-25 08:30:00 CEST COMPANY - Nyheter för investerare COMPANY lämnar in patentansökan för phenylcapsaicin som tillsats i foder för mjölkkor COMPANY (publ), (COMPANY), som utvecklar naturanaloga fodertillsatser och kosttillskottsingredienser, meddelar att bolaget har lämnat in en patentansökan för phenylcapsaicin som fodertillsats för mjölkkor i syfte att öka mjölkproduktionen. Patentansökan omfattar metoder för användning och dosering av phenylcapsaicin (aXiphen ®) i foder till mjölkkor och l"
198dff1dae3682d5,admission_delisting,0.0553,0.0007,ml,admission_delisting,needs_review_low_sim,Suspension of Trading in Cyber Security 1 AB at FNSE,"Suspension of Trading in Cyber Security 1 AB at FNSE Published: 2025-08-25 08:36:22 CEST Suspension of Trading in Cyber Security 1 AB at FNSE 2025-08-25T06:36:22Z Suspension At Trading Venue FNSE Due to Other Ongoing: True Comments: COMPANY Stockholm has, to the extent applicable, also decided to suspend the trading in all other instruments related to the issuer. Order books will be flushed. For further information concerning this Market Notice please contact Issuer Surveillance at COMPANY Stockholm Tel +468 405 60 00, or email Issuer: Cyber Security 1 AB, LEI: 213800UOM5G4RKOZE477 Instrument:"
198dfd0d94183c9f,admission_delisting,0.0538,0.0,ml,admission_delisting,needs_review_low_sim,n uudet osakkeet on rekisteröity kaupparekisteriin,n uudet osakkeet on rekisteröity kaupparekisteriin Julkaistu: 2025-08-25 08:01:00 CEST COMPANY - Muutokset eri osake- ja arvopaperilajeihin liittyvissä oikeuksissa COMPANY:n uudet osakkeet on rekisteröity kaupparekisteriin COMPANY | Yhtiötiedote | 25.08.2025 klo 09:01:00 EEST COMPANY:n 23.6.2025 tiedotetussa suunnatussa osakeannissa merkityt 43 601 uutta osaketta on rekisteröity kaupparekisteriin 24.8.2025. Uudet osakkeet tuottavat yhtäläiset oikeudet yhtiön olemassa olevien osakkeiden kanssa rekisteröintipäivästä lähtien. Uusien osakkeiden kaupparekisteriin merkitsemisen jälkeen yhtiön osakke
198dfb4a2f0c79a1,admission_listing,0.0537,0.0004,ml,admission_listing,needs_review_low_sim,"Invitation to COMPANY's Capital Markets Day on November 18, 2025, in Seattle, Washington state, USA","Invitation to COMPANY's Capital Markets Day on November 18, 2025, in Seattle, Washington state, USA Published: 2025-08-25 07:30:00 CEST COMPANY - Investor News Invitation to COMPANY's Capital Markets Day on November 18, 2025, in Seattle, Washington state, USA We are pleased to invite investors, analysts and financial media to our Capital Markets Day on November 18, 2025, in Seattle, Washington state, USA. Venue: The Eight, 10770 NE 8th St, Bellevue, Washington state, USA Registration and breakfast: 07:15 am PST Morning program: Group presentations and business insights Mingle lunch Afternoon p"
198e059356f9109f,admission_delisting,0.0545,0.0007,rules,mna,by_rules,Management's or Related parties' trading with COMPANY shares,"Management's or Related parties' trading with COMPANY shares Published: 2025-08-25 10:29:55 CEST COMPANY - Managers' Transactions Management's or Related parties' trading with COMPANY shares COMPANY Announcement No. 42 /2025 25 August 2025 CVR No. 15701315 Management's or Related parties' trading with COMPANY shares On Friday, 22 August, Erik Holm Holding ApS, party to Deputy in COMPANY (Erik Preben Holm is director in Erik Holm Holding ApS), acquired 714 number of SPG shares, ID Code DK0061027356, at a price of DKK 265.0000 equal to DKK 189,210.00. See attachment. For further information: CEO"
198e05954186f704,admission_listing,0.0535,0.0004,ml,admission_listing,needs_review_low_sim,Klockstapeln i Kiruna flyttas - återförenas med kyrkan,"Klockstapeln i Kiruna flyttas - återförenas med kyrkan Publicerad: 2025-08-25 10:30:00 CEST COMPANY - Nyheter för investerare Klockstapeln i Kiruna flyttas - återförenas med kyrkan Efter flytten av Kiruna kyrka är det nu dags för klockstapeln att följa samma väg, tisdag 26 augusti. Klockstapeln invigdes 1907, fem år före kyrkan. De byggdes båda av COMPANY, som nu också står för deras omplacering. Klockstapeln har varit ett välkänt landmärke i Kiruna och ett viktigt komplement till kyrkobyggnaden. Flytten genomförs med samma noggrannhet och respekt för kulturarvet som präglade kyrkflytten. Bygg"
198e067ba668977d,admission_delisting,0.0539,0.0006,ml,admission_delisting,needs_review_low_sim,Bæredygtige Klimaaktier Akk. A i likvidation - planlagt lukning for emission og indløsning,Bæredygtige Klimaaktier Akk. A i likvidation - planlagt lukning for emission og indløsning Offentliggjort: 2025-08-25 10:45:49 CEST COMPANY - Andre oplysningsforpligtelser offentliggjort efter børsens regler Bæredygtige Klimaaktier Akk. A i likvidation - planlagt lukning for emission og indløsning Som led i processen for likvidation af nedenstående afdeling og tilhørende andelsklasser: afdeling Bæredygtige Klimaaktier Akk. KL i likvidation andelsklasse Bæredygtige Klimaaktier Akk. A i likvidation andelsklasse Bæredygtige Klimaaktier Akk. W i likvidation lukkes der for emission og indløsning i 
198e074b61599ea7,admission_delisting,0.0532,0.0001,rules,earnings_report,by_rules,Lipums VD kommenterar delårsrapport,"Lipums VD kommenterar delårsrapport Publicerad: 2025-08-25 11:00:00 CEST COMPANY - Nyheter för investerare Lipums VD kommenterar delårsrapport COMPANY (publ) VD Ola Sandborgh kommenterar delårsrapporten för perioden januari-juni 2025 i en livesänd webcast den 28 augusti. Livesändningen startar kl 10:00 och kan ses på länk. Kontakter Ola Sandborgh, VD +46 72 218 80 21 Web: Om oss COMPANY (publ) är ett biofarmaceutiskt bolag i klinisk fas specialiserat på upptäckt och utveckling av ny behandling för kroniska inflammatoriska sjukdomar. Läkemedelskandidaten SOL-116 är en humaniserad antikropp som "
198e074cffb71b1f,admission_delisting,0.0531,0.0001,ml,admission_delisting,needs_review_low_sim,aXichems VD Torsten Helsing presenterar rapport för andra kvartalet 2025 i en direktsänd webbkonferens,"aXichems VD Torsten Helsing presenterar rapport för andra kvartalet 2025 i en direktsänd webbkonferens Publicerad: 2025-08-25 11:00:00 CEST COMPANY - Nyheter för investerare aXichems VD Torsten Helsing presenterar rapport för andra kvartalet 2025 i en direktsänd webbkonferens COMPANY (publ), offentliggör sin rapport för andra kvartalet 2025 torsdagen den 28 augusti 2025. Samma dag klockan 14:00 bjuder bolaget in till en direktsänd webbkonferens med VD Torsten Helsing. Efter konferensen följer en frågestund. Presentationen hålls på svenska. Det går att följa konferensen via dator eller mobila e"
198e0024942ad40a,admission_delisting,0.0532,0.0001,ml,admission_delisting,needs_review_low_sim,CFO Jonas Söderkvist has decided to leave COMPANY,"CFO Jonas Söderkvist has decided to leave COMPANY Published: 2025-08-25 08:55:00 CEST COMPANY - Changes board/management/auditors CFO Jonas Söderkvist has decided to leave COMPANY CFO Jonas Söderkvist has decided to leave COMPANY to pursue an opportunity outside the company. He will remain in his current position until February 2026. ""I would like to thank Jonas for his valuable work during his time in the company, and wish him all the best for the future,"" says Per-Johan Dahlgren, President & CEO of COMPANY. A recruitment process will be initiated to appoint a successor. For more information,"
198e006db0c54737,admission_delisting,0.0543,0.001,ml,admission_delisting,needs_review_low_sim,Anmodning om suspension for afdelinger/andelsklasser under COMPANY,Anmodning om suspension for afdelinger/andelsklasser under COMPANY Offentliggjort: 2025-08-25 09:00:00 CEST COMPANY - Indreværdi Anmodning om suspension for afdelinger/andelsklasser under COMPANY På grund af lokale børslukkedage i underliggende markeder anmodes om suspension af nedenstående afdelinger/andelsklasser. Afdeling/andelsklasse ISIN Short name Europæiske Aktier A DK0062500179 BAIEUAA Europæiske Aktier Akk A DK0062265153 BAIBDA Børsnoterede Alternativer Akk A DK0061925484 BAIBAA Europæisk Forsvar og Fremsyn KL DK0064193726 BAIFFK Europæisk Forsvar og Fremsyn Akk. KL DK0064193643 BAIEF
198e00775935b138,admission_delisting,0.0532,0.0,rules,product_launch_partnership,by_rules,"Lundbeck to present new data on bexicaserin at upcoming congress, highlighting long-term impact on seizure frequency in patients with rare epilepsy","[*] Lundbeck to present new data on bexicaserin at upcoming congress, highlighting long-term impact on seizure frequency in patients with rare epilepsy * The full results of the open label extension (OLE) of the Phase 1b/2a PACIFIC trial investigating bexicaserin for the treatment of patients with Developmental and Epileptic Encephalopathies (DEEs), will be presented for the first time at the International Epilepsy Annual Congress1 * DEEs are the most severe rare epilepsies, characterized by drug-resistant seizures, frequent epileptic activity on EEG and developmental slowing or regression2 * "
198e0485a698619e,admission_delisting,0.0536,0.0002,rules,share_buyback,by_rules,Company Announcement no 39 - COMPANY Bank share buy-back programme,"Company announcementCompany Announcement no 39 COMPANY Bank share buy-back programme: Transactions in week 34. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via COMPANY Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address COMPANY Bank A/S CVR-nr. 6"
198e65236f9aac4f,admission_delisting,0.0535,0.0002,rules,mna,by_rules,Danish Municipality Invests in COMPANY's Road Weather Technology Worth 500 KSEK,"Danish Municipality Invests in COMPANY's Road Weather Technology Worth 500 KSEK Published: 2025-08-26 14:20:00 CEST COMPANY - Investor News Danish Municipality Invests in COMPANY's Road Weather Technology Worth 500 KSEK Another municipality has taken a decisive step toward smarter and more sustainable winter road maintenance by investing in COMPANY's advanced solutions. The municipality will implement both Road Status Information (RSI) and IoT Road Weather Stations, enabling more data-driven, accurate, and efficient decision-making during winter operations. The investment amounts to approximat"
