press_release_id,true_cid,suggested_cid,suggested_name,cat_sim,cat_margin,decision,release_date,company_name,title,snippet,source,source_url
198ac877fb3612e9,,admission_listing,Admission / Listing,0.7354,0.0064,needs_review_margin,2025-08-15,Viaplay Group AB,Viaplay Premier Sunday tillbaka - större än någonsin,"Viaplay Premier Sunday tillbaka - större än någonsin Publicerad: 2025-08-15 09:00:00 CEST Viaplay Group AB - Nyheter för investerare Viaplay Premier Sunday tillbaka - större än någonsin Med 20 sändningar under Premier League-säsongen 2025/2026 återvänder Schmeichel, Ljungberg och Stam till en utökad Viaplay Premier Sunday-studio på Viaplays plattformar. Programmet fortsätter att ledas av Jules Breach och sänds i alla Viaplays fem marknader. Viaplay Premier Sunday växer från 10 till 20 direktsända program under säsongen 2025/2026 Programledare är den brittiska tv-profilen Jules Breach tillsamma",gmail,
198ac950262096d4,,product_launch_partnership,Product / Launch / Partnership,0.7669,0.0031,needs_review_margin,2025-08-15,OptiCept Technologies AB,OptiCept Technologies AB changes Certified Adviser to Tapper Partners AB,"OptiCept Technologies AB changes Certified Adviser to Tapper Partners AB Published: 2025-08-15 09:15:00 CEST OptiCept Technologies AB - Investor News OptiCept Technologies AB changes Certified Adviser to Tapper Partners AB OptiCept Technologies AB announces today that the company is changing its Certified Adviser to Tapper Partners AB. OptiCept Technologies AB has entered into an agreement with Tapper Partners AB regarding the role of Certified Adviser. Tapper Partners AB will assume the role of Certified Adviser on August 14, 2025. Until then, DNB Carnegie Investment Bank AB will continue to ",gmail,
198aca2b8270b60c,,guidance_outlook,Guidance / Outlook,0.7498,0.0007,needs_review_margin,2025-08-15,Binero Group AB,Oceanbox stärker samarbetet mellan IT Partner Tromsø (”Serit Tromsø”) och Binero,"Oceanbox stärker samarbetet mellan IT Partner Tromsø (”Serit Tromsø”) och Binero Publicerad: 2025-08-15 09:30:00 CEST Binero Group AB - Nyheter för investerare Oceanbox stärker samarbetet mellan IT Partner Tromsø (”Serit Tromsø”) och Binero Det norska teknikföretaget Oceanbox AS har ingått ett avtal med IT Partner Tromsø, som är en del av Binero sen april 2025, om att etablera en robust och hållbar HPC (High Performance Compute) molnlösning. Avtalet innebär att Oceanbox kommer att driftas från såväl vårt datacenter i Tromsø som i Vallentuna utanför Stockholm, vilket ger kunden ökad flexibilite",gmail,
198aca2c12606602,,personnel_management_change,Personnel / Management change,0.766,0.006,needs_review_margin,2025-08-15,Rusta AB,Nomination committee's proposal for the board of directors of Rusta AB (publ),"Nomination committee's proposal for the board of directors of Rusta AB (publ) Published: 2025-08-15 09:30:00 CEST Rusta AB - Investor News Nomination committee's proposal for the board of directors of Rusta AB (publ) Ahead of the Annual General Meeting (AGM) of Rusta AB (publ) (“Rusta”) on September 19, 2025, the nomination committee announces its proposal regarding the chairman of the board and other board members. The nomination committee proposes that the AGM 2025 elects eight ordinary board members and no deputies. The committee proposes the re-election of board members Claus Juel-Jensen, ",gmail,
198aca2c3d7e3609,,agm_egm_governance,AGM/EGM & governance,0.7645,0.0008,needs_review_margin,2025-08-15,Rusta AB,Notice of annual general meeting in Rusta AB (publ),"Notice of annual general meeting in Rusta AB (publ) Published: 2025-08-15 09:30:00 CEST Rusta AB - Notice to general meeting Notice of annual general meeting in Rusta AB (publ) The shareholders of Rusta AB (publ), reg. no. 556280-2115 (the “Company” or “Rusta”), are hereby given notice of the annual general meeting on Friday, 19 September 2025 at 09:00 (CEST) at Scandic Infra City, Kanalvägen 10, SE-194 61 Upplands Väsby, Sweden. Entry and registration begins at 08:30 (CEST). RIGHT TO PARTICIPATE AT THE ANNUAL GENERAL MEETING Shareholders wishing to participate at the annual general meeting mu",gmail,
198acb9a8938d768,,guidance_outlook,Guidance / Outlook,0.7926,0.0147,needs_review_margin,2025-08-15,TROPHY GAMES Development A/S,Trophy Games Revises 2025 Guidance,"Trophy Games Revises 2025 Guidance Published: 2025-08-15 09:55:00 CEST TROPHY GAMES Development A/S - Inside information Trophy Games Revises 2025 Guidance Company Announcement no. 24/2025 (August 15, 2025) *Contains Inside Information* Unaudited preliminary figures for H1 2025 - and, more importantly, results from July and the first half of August - have led to a narrowing of the 2025 revenue guidance range. New Financial Guidance 2025 Revenue DKK 96m-108m (previously DKK 85m-106m) EBITDA DKK 16m-20m EBT DKK 6m-9m The updated guidance now excludes The Ranchers due to uncertainty about the exa",gmail,
198acb9c0eaaba6c,,earnings_report,Earnings report,0.7912,0.0096,needs_review_margin,2025-08-15,Hove A/S,Half-Year Report H1 2025: Record H1 revenue. Positive cash flow. Continued focus on growth and profitability.,"Half-Year Report H1 2025: Record H1 revenue. Positive cash flow. Continued focus on growth and profitability. Published: 2025-08-15 09:55:04 CEST Hove A/S - Half year financial report Half-Year Report H1 2025: Record H1 revenue. Positive cash flow. Continued focus on growth and profitability. 15.8.2025 09:55:04 CEST | Hove A/S | Half year financial report Company announcement no. 56 Management commentary REVENUE The turnover reached DKK 108.3 million in the first half of 2025 (H1 2025), which was the highest half-year revenue ever. Compared to a revenue of DKK 85.7 million in the first half of",gmail,
198acbe6b0b8c00d,,debt_bond_issue,Debt / Bond issue,0.7511,0.0057,needs_review_margin,2025-08-15,Borgo AB,Borgo AB (publ) förvärvar Hypotekets teknik - stärker digital kapacitet.,"Borgo AB (publ) förvärvar Hypotekets teknik - stärker digital kapacitet. Publicerad: 2025-08-15 10:00:00 CEST Borgo AB - Insiderinformation Borgo AB (publ) förvärvar Hypotekets teknik - stärker digital kapacitet. Borgo, en snabbt växande utmanare på den svenska bolånemarknaden, har genomfört ett strategiskt förvärv av den marknadsledande teknik som utvecklats av Hypoteket. Affären omfattar också en option att överta Hypotekets befintliga bolåneportfölj om cirka 16 miljarder kronor. Detta förvärv markerar ett viktigt steg i Borgos strategi att ytterligare stärka sin digitala infrastruktur och d",gmail,
198acc18e0b89a42,,earnings_report,Earnings report,0.7864,0.0071,needs_review_margin,2025-08-15,Tivoli A/S,Interim Report for the period 1 January - 30 June 2025,"Interim Report for the period 1 January - 30 June 2025 Published: 2025-08-15 10:03:30 CEST Tivoli A/S - Half Year financial report Interim Report for the period 1 January - 30 June 2025 The Board of Director of Tivoli A/S has adopted the Interim Report for the period 1 January – 30 June 2025. Tivoli opened the summer season on the 4 April, which is later than last year, where the season opened on the 22 March. This affects the result for the period, as outlined: A revenue of DKK of 445.0 million compared to DKK 455.3 million last year (-2%). An EBITDA of DKK -17.8 million compared to DKK -6.3 ",gmail,
198ac50f1c6c8704,,earnings_report,Earnings report,0.7904,0.0158,needs_review_margin,2025-08-15,Fractal Gaming Group AB,Fractal Gaming Group Interim Report January-June 2025,"Fractal Gaming Group Interim Report January-June 2025 Published: 2025-08-15 08:00:00 CEST Fractal Gaming Group AB - Interim report (Q1 and Q3) Fractal Gaming Group Interim Report January-June 2025 Second quarter 2025 Net sales amounted to SEK 215.4 million (143.7). Product profit amounted to SEK 76.7 million (59.5), with a product margin of 35.6% (41.4). EBITDA amounted to SEK 19.8 million (7.0), corresponding to an EBITDA margin of 9.2% (4.8). EBIT amounted to SEK 13.0 million (0.9), corresponding to an EBIT margin of 6.0% (0.6). Operating cash flow amounted to SEK 5.6 million (8.9). Interest",gmail,
198acc4ad92104ba,,equity_actions_non_buyback,Equity actions (non-buyback),0.7637,0.0011,needs_review_margin,2025-08-15,Nasdaq Company News,Change of Certified Adviser for OptiCept Technologies AB,"Change of Certified Adviser for OptiCept Technologies AB Published: 2025-08-15 10:07:05 CEST Nasdaq Stockholm AB - First North Growth Market - Equities Change of Certified Adviser for OptiCept Technologies AB Effective August 14, OptiCept Technologies AB has changed its Certified Adviser to Tapper Partners AB. This information is distributed at the request of the Certified Adviser, DNB Carnegie Investment Bank AB (publ). For further information, please call DNB Carnegie Investment Bank AB (publ) on +46 (0)8-588 68 570. This email message was delivered to Cancel this subscription This news rele",gmail,
198ac877d34fa5e0,,admission_listing,Admission / Listing,0.7411,0.0171,needs_review_margin,2025-08-15,Viaplay Group AB,Viaplay Premier Sunday returns bigger than ever,"Viaplay Premier Sunday returns bigger than ever Published: 2025-08-15 09:00:00 CEST Viaplay Group AB - Investor News Viaplay Premier Sunday returns bigger than ever With 20 shows for the 2025/2026 Premier League season, Schmeichel, Ljungberg and Stam return for expanded Viaplay Premier Sunday studios on Viaplay's platforms. The show will continue to be hosted by Jules Breach and will be airing across all Viaplay’s five markets. Viaplay Premier Sunday grows from 10 to 20 live shows for the 2025/2026 season Hosted by UK presenter Jules Breach, with Premier League legends Peter Schmeichel, Freddi",gmail,
198ac6c101613198,,debt_bond_issue,Debt / Bond issue,0.7575,0.0142,needs_review_margin,2025-08-15,TF Bank AB,TF Bank: Månadsstatistik juli 2025,"TF Bank: Månadsstatistik juli 2025 Publicerad: 2025-08-15 08:30:00 CEST TF Bank AB - Nyheter för investerare TF Bank: Månadsstatistik juli 2025 Totala låneportföljen uppgick vid utgången av juli månad till 22 187 MSEK. Jämfört med juli 2024 har låneportföljen ökat med 20 %* i lokala valutor. Månad juli-25 juli-24 Förändring Credit Cards Nyutlåning, MSEK 2 171 1 602 36 % Ecommerce Solutions Transaktionsvolym**, MSEK 1 293 929 39 % Consumer Lending Nyutlåning, MSEK 505 446 13 % Ackumulerat för året jan-jul 25 jan-jul 24 Förändring Credit Cards Nyutlåning, MSEK 12 422 8 764 42 % Ecommerce Solutio",gmail,
198ac877bab0417f,,earnings_report,Earnings report,0.7902,0.0151,needs_review_margin,2025-08-15,Capnor Weasel Bidco Oyj,"Capnor Weasel Bidco Oyj, Half-Year Financial Report January-June 2025","Capnor Weasel Bidco Oyj, Half-Year Financial Report January-June 2025 Published: 2025-08-15 09:00:00 CEST Capnor Weasel Bidco Oyj - Half Year financial report Capnor Weasel Bidco Oyj, Half-Year Financial Report January-June 2025 Half Year Financial Report 2025 (unaudited) Second quarter (April – June) highlights Second quarter revenue increased by 17% to EUR 33.2 (28.4) million Adjusted EBITDA increased by 84% to EUR 7.4 (4.0) million, corresponding to a 22% (14%) Adjusted EBITDA margin Adjusted EBIT increased by 280% to EUR 3.7 (1.0) million, corresponding to an 11% (3%) Adjusted EBIT margin ",gmail,
198ac6c0733d53bb,,earnings_report,Earnings report,0.7917,0.0072,needs_review_margin,2025-08-15,ES Energy Save Holding AB,"Publication of interim report, January 1 - June 30, 2025","Publication of interim report, January 1 - June 30, 2025 Published: 2025-08-15 08:30:00 CEST ES Energy Save Holding AB - Half year financial report Publication of interim report, January 1 - June 30, 2025 ES Energy Save Holding AB (publ) (""the Company"") hereby publishes its interim report for the period January - June 2025. The interim report is available as an attached document and on the Company's website ( Financial reports ( In connection with the interim report, Energy Save's CEO Fredrik Sävenstrand and CFO Helena Wachtmeister will present the results at 10:00 CET. After the presentation,",gmail,
198ac514533d6c24,,earnings_report,Earnings report,0.7716,0.0123,needs_review_margin,2025-08-15,Viking Line,"Viking Line: Haastava puolivuotiskausi, mutta parantunut tulos toisella neljänneksellä","Viking Line: Haastava puolivuotiskausi, mutta parantunut tulos toisella neljänneksellä Julkaistu: 2025-08-15 08:00:00 CEST Viking Line - Puolivuosikatsaus Viking Line: Haastava puolivuotiskausi, mutta parantunut tulos toisella neljänneksellä Viking Line Abp PUOLIVUOSIKATSAUS 15.08.2025, KLO 09.00 Haastava puolivuotiskausi, mutta parantunut tulos toisella neljänneksellä TOINEN KVARTAALI 2025 (vuoden 2024 toiseen kvartaaliin verrattuna) Liikevaihto oli 128,4 miljoonaa euroa (125,9 milj. euroa). Liiketoiminnan muut tuotot olivat 0,2 miljoonaa euroa (0,2 milj. euroa). Liiketulos oli 6,9 miljoonaa ",gmail,
198ac5148106b7a0,,earnings_report,Earnings report,0.7861,0.0138,needs_review_margin,2025-08-15,Viking Line,Viking Line: Ett utmanande halvår med förbättrat resultat under andra kvartalet,"Viking Line: Ett utmanande halvår med förbättrat resultat under andra kvartalet Publicerad: 2025-08-15 08:00:00 CEST Viking Line - Halvårsrapport Viking Line: Ett utmanande halvår med förbättrat resultat under andra kvartalet Viking Line Abp HALVÅRSRAPPORT 15.08.2025, kl. 09.00 Ett utmanande halvår med förbättrat resultat under andra kvartalet ANDRA KVARTALET 2025 (jämfört med andra kvartalet 2024) Omsättningen uppgick till 128,4 Meur (125,9 Meur). Övriga rörelseintäkter var 0,2 Meur (0,2 Meur). Rörelseresultatet uppgick till 6,9 Meur (6,2 Meur). Finansnettot blev -2,0 Meur (-4,3 Meur). Result",gmail,
198ac6c09930e202,,earnings_report,Earnings report,0.7769,0.0072,needs_review_margin,2025-08-15,Genova Property Group AB,Genova Property Group delårsrapport januari-juni 2025,"Genova Property Group delårsrapport januari-juni 2025 Publicerad: 2025-08-15 08:30:00 CEST Genova Property Group AB - Halvårsrapport Genova Property Group delårsrapport januari-juni 2025 Perioden januari–juni 2025 Hyresintäkterna uppgick till 263 Mkr (262). Hyresintäkterna i jämförbart bestånd ökade med 6 Mkr, motsvarande en ökning på 3 procent. Driftsöverskottet uppgick till 193 Mkr (191). Förvaltningsresultatet uppgick till 82 Mkr (57), en ökning med 44 procent, varav förvaltningsresultat hänförligt till aktieägarna uppgick till 58 Mkr (19), motsvarande 1,27 kr (0,41) per aktie. Periodens re",gmail,
198ac514af633c9a,,earnings_report,Earnings report,0.7764,0.0034,needs_review_margin,2025-08-15,Oneflow AB,Oneflows delårsrapport Q2 2025: Sänker kostnadsbasen och expanderar till Nordamerika,"Oneflows delårsrapport Q2 2025: Sänker kostnadsbasen och expanderar till Nordamerika Publicerad: 2025-08-15 08:00:00 CEST Oneflow AB - Halvårsrapport Oneflows delårsrapport Q2 2025: Sänker kostnadsbasen och expanderar till Nordamerika Pressmeddelande 15 augusti 2025 Oneflow publicerar delårsrapport för andra kvartalet 2025: April - juni 2025 (jämfört med samma period föregående år) Nettoomsättningen ökade med 28 procent till 41,5 MSEK (32,5). Andelen av nettoomsättningen utanför Sverige ökade till 41 procent (35) med betalande användare i 48 länder. Rörelseresultat, EBIT uppgick till -20,7 MSE",gmail,
198ac51525d8f895,,earnings_report,Earnings report,0.7822,0.0095,needs_review_margin,2025-08-15,Oneflow AB,Oneflow interim report Q2 2025: Lowering our cost base and expanding to North America,"Oneflow interim report Q2 2025: Lowering our cost base and expanding to North America Published: 2025-08-15 08:00:00 CEST Oneflow AB - Half year financial report Oneflow interim report Q2 2025: Lowering our cost base and expanding to North America Press release 15 August 2025 Oneflow publishes its interim report for the second quarter of 2025: April - June 2025 (compared to the same period last year) Net sales increased 28% to MSEK 41.5 (32.5). Share of Net sales outside Sweden increased to 41% (35) with paying customers in 48 countries. EBIT was MSEK -20.7 (-24.5), with an EBIT margin of -50%",gmail,
