cluster,cid,category_name,press_release_id,release_date,company_name,title,snippet,_silhouette,cat_sim,cat_margin,decision
11,equity_actions_non_buyback,Equity actions (non-buyback),198cd4076c185d60,2025-08-21,Alma Media,Alma Media Oyj: Omien osakkeiden hankinta 21.8.2025,"Alma Media Oyj: Omien osakkeiden hankinta 21.8.2025 Julkaistu: 2025-08-21 17:30:00 CEST Alma Media - Muutokset omien osakkeiden omistuksessa Alma Media Oyj: Omien osakkeiden hankinta 21.8.2025 Alma Media Oyj Pörssitiedote 21.8.2025 Alma Media Oyj: Omien osakkeiden hankinta 21.8.2025 Helsingin Pörssi Päivämäärä 21.8.2025 Pörssikauppa Osto Osakelaji ALMA Osakemäärä 111 osaketta Keskihinta/ osake 13,9000 EUR Kokonaishinta 1 542,90 EUR Yhtiön hallussa olevat omat osakkeet 21.8.2025 tehtyjen kauppojen jälkeen: 100 826 kpl. Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/201",0.2975,0.7606,0.0054,needs_review_margin
11,equity_actions_non_buyback,Equity actions (non-buyback),198e71bb55f14af0,2025-08-26,Kemira Oyj,Kemira Oyj:n omien osakkeiden hankinta 26.8.2025,"Kemira Oyj:n omien osakkeiden hankinta 26.8.2025 Julkaistu: 2025-08-26 18:00:00 CEST Kemira Oyj - Muutokset omien osakkeiden omistuksessa Kemira Oyj:n omien osakkeiden hankinta 26.8.2025 Kemira Oyj, Pörssitiedote, 26.8.2025 klo 19:00 Kemira Oyj:n omien osakkeiden hankinta 26.8.2025 Päivämäärä 26.8.2025 Pörssikauppa Osto Osakelaji KEMIRA Osakemäärä (kpl) 38 707 Keskihinta/osake (EUR) 20,3368 Kokonaishinta (EUR) 787 176,52 Hankintojen jälkeen Kemira Oyj :n hallussa on 1 987 408 omaa osaketta. Kemira Oyj:n puolesta Danske Bank A/S, Suomen sivuliike Antti Väliaho Jonathan Nyberg Lisätietoja Kemira",0.2776,0.7632,0.0072,needs_review_margin
11,equity_actions_non_buyback,Equity actions (non-buyback),198d28237a86ccab,2025-08-22,Kemira Oyj,Kemira Oyj:n omien osakkeiden hankinta 22.8.2025,"Kemira Oyj:n omien osakkeiden hankinta 22.8.2025 Julkaistu: 2025-08-22 18:00:00 CEST Kemira Oyj - Muutokset omien osakkeiden omistuksessa Kemira Oyj:n omien osakkeiden hankinta 22.8.2025 Kemira Oyj, Pörssitiedote, 22.8.2025 klo 19:00 Kemira Oyj:n omien osakkeiden hankinta 22.8.2025 Päivämäärä 22.8.2025 Pörssikauppa Osto Osakelaji KEMIRA Osakemäärä (kpl) 39 500 Keskihinta/osake (EUR) 20,2052 Kokonaishinta (EUR) 798 105,40 Hankintojen jälkeen Kemira Oyj :n hallussa on 1 908 701 omaa osaketta. Kemira Oyj:n puolesta Danske Bank A/S, Suomen sivuliike Antti Väliaho Jonathan Nyberg Lisätietoja Kemira",0.2820,0.7633,0.0073,needs_review_margin
11,share_buyback,Share buyback,198d266bd9f4618e,2025-08-22,Fiskars Oyj Abp,FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 22.08.2025,"FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 22.08.2025 Julkaistu: 2025-08-22 17:30:00 CEST Fiskars Oyj Abp - Muutokset omien osakkeiden omistuksessa FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 22.08.2025 Fiskars Oyj Abp Pörssitiedote 22.0 8.2025 klo 18:30 EET/EEST FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 22.08.2025 Päivämäärä 22.08.2025 Pörssikauppa Osto Osakelaji FSKRS Osakemäärä 2500 kpl Keskihinta/osake 14,3200 EUR Ylin hinta/osake 14,3200 EUR Alin hinta/osake 14,3200 EUR Kokonaishinta 35 800,00 EUR Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan ",0.1202,0.7537,0.0047,needs_review_margin
11,share_buyback,Share buyback,198c81a1b0a7249e,2025-08-20,Alma Media,Alma Media Corporation: Share repurchase 20.8.2025,"Alma Media Corporation: Share repurchase 20.8.2025 Published: 2025-08-20 17:30:00 CEST Alma Media - Changes in company's own shares Alma Media Corporation: Share repurchase 20.8.2025 Alma Media Corporation ANNOUNCEMENT 20.8.2025 Alma Media Corporation: Share repurchase 20.8.2025 In the Helsinki Stock Exchange Trade date 20.8.2025 Bourse trade Buy Share ALMA Amount 400 Shares Average price/ share 13,4000 EUR Total cost 5 360,00 EUR Alma Media Corporation now holds a total of 100 715 shares including the shares repurchased on 20.8.2025 The share buybacks are executed in compliance with Regulatio",0.1275,0.8134,0.0150,needs_review_margin
11,share_buyback,Share buyback,198cd40758f30d7f,2025-08-21,Fiskars Oyj Abp,FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 21.08.2025,"FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 21.08.2025 Julkaistu: 2025-08-21 17:30:00 CEST Fiskars Oyj Abp - Muutokset omien osakkeiden omistuksessa FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 21.08.2025 Fiskars Oyj Abp Pörssitiedote 21.0 8.2025 klo 18:30 EET/EEST FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 21.08.2025 Päivämäärä 21.08.2025 Pörssikauppa Osto Osakelaji FSKRS Osakemäärä 2104 kpl Keskihinta/osake 14,0762 EUR Ylin hinta/osake 14,1200 EUR Alin hinta/osake 14,0400 EUR Kokonaishinta 29 616,32 EUR Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan ",0.1281,0.7570,0.0050,needs_review_margin
11,share_buyback,Share buyback,198ec26951ef2b4f,2025-08-27,Fiskars Oyj Abp,FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 27.08.2025,"FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 27.08.2025 Julkaistu: 2025-08-27 17:30:00 CEST Fiskars Oyj Abp - Muutokset omien osakkeiden omistuksessa FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 27.08.2025 Fiskars Oyj Abp Pörssitiedote 27.0 8.2025 klo 18:30 EET/EEST FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 27.08.2025 Päivämäärä 27.08.2025 Pörssikauppa Osto Osakelaji FSKRS Osakemäärä 2500 kpl Keskihinta/osake 14,3022 EUR Ylin hinta/osake 14,3800 EUR Alin hinta/osake 14,2600 EUR Kokonaishinta 35 755,50 EUR Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan ",0.1318,0.7576,0.0065,needs_review_margin
11,share_buyback,Share buyback,198c81a1439b374f,2025-08-20,Fiskars Oyj Abp,FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 20.08.2025,"FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 20.08.2025 Julkaistu: 2025-08-20 17:30:00 CEST Fiskars Oyj Abp - Muutokset omien osakkeiden omistuksessa FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 20.08.2025 Fiskars Oyj Abp Pörssitiedote 20.0 8.2025 klo 18:30 EET/EEST FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 20.08.2025 Päivämäärä 20.08.2025 Pörssikauppa Osto Osakelaji FSKRS Osakemäärä 2080 kpl Keskihinta/osake 13,8993 EUR Ylin hinta/osake 13,9200 EUR Alin hinta/osake 13,8800 EUR Kokonaishinta 28 910,54 EUR Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan ",0.1319,0.7538,0.0044,needs_review_margin
11,share_buyback,Share buyback,198bdcd7fbb76333,2025-08-18,Fiskars Oyj Abp,FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 18.08.2025,"FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 18.08.2025 Julkaistu: 2025-08-18 17:30:00 CEST Fiskars Oyj Abp - Muutokset omien osakkeiden omistuksessa FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 18.08.2025 Fiskars Oyj Abp Pörssitiedote 18.08.2025 klo 18:30 EET/EEST FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 18.08.2025 Päivämäärä 18.08.2025 Pörssikauppa Osto Osakelaji FSKRS Osakemäärä 2500 kpl Keskihinta/osake 13,7578 EUR Ylin hinta/osake 13,7600 EUR Alin hinta/osake 13,7200 EUR Kokonaishinta 34 394,50 EUR Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan s",0.1362,0.7558,0.0040,needs_review_margin
11,share_buyback,Share buyback,198a933fc46104f5,2025-08-14,Alma Media,Alma Media Corporation: Share repurchase 14.8.2025,"Alma Media Corporation: Share repurchase 14.8.2025 Published: 2025-08-14 17:30:00 CEST Alma Media - Changes in company's own shares Alma Media Corporation: Share repurchase 14.8.2025 Alma Media Corporation ANNOUNCEMENT 14.8.2025 Alma Media Corporation: Share repurchase 14.8.2025 In the Helsinki Stock Exchange Trade date 14.8.2025 Bourse trade Buy Share ALMA Amount 1 000 Shares Average price/ share 12,8600 EUR Total cost 12 860,00 EUR Alma Media Corporation now holds a total of 97 215 shares including the shares repurchased on 14.8.2025 The share buybacks are executed in compliance with Regulat",0.1388,0.8136,0.0141,needs_review_margin
11,share_buyback,Share buyback,198e70043eb8cec6,2025-08-26,Fiskars Oyj Abp,FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 26.08.2025,"FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 26.08.2025 Julkaistu: 2025-08-26 17:30:00 CEST Fiskars Oyj Abp - Muutokset omien osakkeiden omistuksessa FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 26.08.2025 Fiskars Oyj Abp Pörssitiedote 26.0 8.2025 klo 18:30 EET/EEST FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 26.08.2025 Päivämäärä 26.08.2025 Pörssikauppa Osto Osakelaji FSKRS Osakemäärä 2500 kpl Keskihinta/osake 14,4600 EUR Ylin hinta/osake 14,4600 EUR Alin hinta/osake 14,4600 EUR Kokonaishinta 36 150,00 EUR Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan ",0.1397,0.7551,0.0054,needs_review_margin
11,share_buyback,Share buyback,198cd4072cce73c2,2025-08-21,Alma Media,Alma Media Corporation: Share repurchase 21.8.2025,"Alma Media Corporation: Share repurchase 21.8.2025 Published: 2025-08-21 17:30:00 CEST Alma Media - Changes in company's own shares Alma Media Corporation: Share repurchase 21.8.2025 Alma Media Corporation ANNOUNCEMENT 21.8.2025 Alma Media Corporation: Share repurchase 21.8.2025 In the Helsinki Stock Exchange Trade date 21.8.2025 Bourse trade Buy Share ALMA Amount 111 Shares Average price/ share 13,9000 EUR Total cost 1 542,90 EUR Alma Media Corporation now holds a total of 100 826 shares including the shares repurchased on 21.8.2025 The share buybacks are executed in compliance with Regulatio",0.1420,0.8118,0.0142,needs_review_margin
11,share_buyback,Share buyback,198c2f3d13b99bcb,2025-08-19,Fiskars Oyj Abp,FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 19.08.2025,"FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 19.08.2025 Julkaistu: 2025-08-19 17:30:00 CEST Fiskars Oyj Abp - Muutokset omien osakkeiden omistuksessa FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 19.08.2025 Fiskars Oyj Abp Pörssitiedote 19.0 8.2025 klo 18:30 EET/EEST FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 19.08.2025 Päivämäärä 19.08.2025 Pörssikauppa Osto Osakelaji FSKRS Osakemäärä 2500 kpl Keskihinta/osake 13,8200 EUR Ylin hinta/osake 13,8200 EUR Alin hinta/osake 13,8200 EUR Kokonaishinta 34 550,00 EUR Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan ",0.1430,0.7552,0.0043,needs_review_margin
11,share_buyback,Share buyback,198e7003bd973f33,2025-08-26,Alma Media,Alma Media Corporation: Share repurchase 26.8.2025,"Alma Media Corporation: Share repurchase 26.8.2025 Published: 2025-08-26 17:30:00 CEST Alma Media - Changes in company's own shares Alma Media Corporation: Share repurchase 26.8.2025 Alma Media Corporation ANNOUNCEMENT 26.8.2025 Alma Media Corporation: Share repurchase 26.8.2025 In the Helsinki Stock Exchange Trade date 26.8.2025 Bourse trade Buy Share ALMA Amount 1 000 Shares Average price/ share 13,9000 EUR Total cost 13 900,00 EUR Alma Media Corporation now holds a total of 102 826 shares including the shares repurchased on 26.8.2025 The share buybacks are executed in compliance with Regula",0.1437,0.8096,0.0164,needs_review_margin
11,share_buyback,Share buyback,198e1d9e27ad4b3f,2025-08-25,Alma Media,Alma Media Corporation: Share repurchase 25.8.2025,"Alma Media Corporation: Share repurchase 25.8.2025 Published: 2025-08-25 17:30:00 CEST Alma Media - Changes in company's own shares Alma Media Corporation: Share repurchase 25.8.2025 Alma Media Corporation ANNOUNCEMENT 25.8.2025 Alma Media Corporation: Share repurchase 25.8.2025 In the Helsinki Stock Exchange Trade date 25.8.2025 Bourse trade Buy Share ALMA Amount 500 Shares Average price/ share 14,5500 EUR Total cost 7 275,00 EUR Alma Media Corporation now holds a total of 101 826 shares including the shares repurchased on 25.8.2025 The share buybacks are executed in compliance with Regulatio",0.1441,0.8110,0.0162,needs_review_margin
11,share_buyback,Share buyback,198ec26939e30354,2025-08-27,Alma Media,Alma Media Corporation: Share repurchase 27.8.2025,"Alma Media Corporation: Share repurchase 27.8.2025 Published: 2025-08-27 17:30:00 CEST Alma Media - Changes in company's own shares Alma Media Corporation: Share repurchase 27.8.2025 Alma Media Corporation ANNOUNCEMENT 27.8.2025 Alma Media Corporation: Share repurchase 27.8.2025 In the Helsinki Stock Exchange Trade date 27.8.2025 Bourse trade Buy Share ALMA Amount 500 Shares Average price/ share 14,0000 EUR Total cost 7 000,00 EUR Alma Media Corporation now holds a total of 103 326 shares including the shares repurchased on 27.8.2025 The share buybacks are executed in compliance with Regulatio",0.1467,0.8096,0.0143,needs_review_margin
11,share_buyback,Share buyback,198e1d9e5c6ea188,2025-08-25,Fiskars Oyj Abp,FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 25.08.2025,"FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 25.08.2025 Julkaistu: 2025-08-25 17:30:00 CEST Fiskars Oyj Abp - Muutokset omien osakkeiden omistuksessa FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 25.08.2025 Fiskars Oyj Abp Pörssitiedote 25.0 8.2025 klo 18:30 EET/EEST FISKARS OYJ ABP:N OMIEN OSAKKEIDEN HANKINTA 25.08.2025 Päivämäärä 25.08.2025 Pörssikauppa Osto Osakelaji FSKRS Osakemäärä 2500 kpl Keskihinta/osake 14,5200 EUR Ylin hinta/osake 14,5200 EUR Alin hinta/osake 14,5200 EUR Kokonaishinta 36 300,00 EUR Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/2014 5 artiklan ",0.1493,0.7573,0.0051,needs_review_margin
11,share_buyback,Share buyback,198c2f3c9d350915,2025-08-19,Alma Media,Alma Media Corporation: Share repurchase 19.8.2025,"Alma Media Corporation: Share repurchase 19.8.2025 Published: 2025-08-19 17:30:00 CEST Alma Media - Changes in company's own shares Alma Media Corporation: Share repurchase 19.8.2025 Alma Media Corporation ANNOUNCEMENT 19.8.2025 Alma Media Corporation: Share repurchase 19.8.2025 In the Helsinki Stock Exchange Trade date 19.8.2025 Bourse trade Buy Share ALMA Amount 1 000 Shares Average price/ share 13,3500 EUR Total cost 13 350,00 EUR Alma Media Corporation now holds a total of 100 315 shares including the shares repurchased on 19.8.2025 The share buybacks are executed in compliance with Regula",0.1506,0.8131,0.0159,needs_review_margin
12,share_buyback,Share buyback,198641beb8cedcc9,2025-08-01,Elekta AB (publ),Notice to the Annual General Meeting of Elekta AB (Publ),"The shareholders of Elekta AB (publ), reg. no. 556170–4015 (“Elekta” or the “Company”), are hereby convened to the Annual General Meeting to be held at 3:00 p.m. CEST on September 4, 2025, at Elekta’s headquarters, Hagaplan 4, Stockholm. Registration begins at 2:30 p.m. CEST. The Board of Directors has resolved, pursuant to Chapter 7, Section 4a of the Swedish Companies Act and the Company’s Articles of Association, that shareholders shall have the right to exercise their voting rights by postal voting prior to the Meeting. Consequently, shareholders may choose to exercise their voting rights ",0.0108,0.8404,0.0005,needs_review_margin
12,agm_egm_governance,AGM/EGM & governance,198bbc3eddd75db2,2025-08-18,Asmodee Group AB,NOTICE OF ANNUAL GENERAL MEETING IN ASMODEE GROUP AB,"NOTICE OF ANNUAL GENERAL MEETING IN ASMODEE GROUP AB Published: 2025-08-18 08:00:00 CEST Asmodee Group AB - Notice to general meeting NOTICE OF ANNUAL GENERAL MEETING IN ASMODEE GROUP AB The shareholders of Asmodee Group AB, reg. no. 559273-8016, (the “Company”) are hereby invited to the annual general meeting on Thursday 18 September 2025 at 12.30pm CET at Värmlands Museum, Västra Torggatan 31 in Karlstad. Shareholders are welcome for registration from 12:00 pm CET. The board of directors have, in accordance with the Company’s articles of association, resolved that the shareholders may exerci",-0.0161,0.8579,0.0011,needs_review_margin
12,share_buyback,Share buyback,198bbc3d4b36e3f6,2025-08-18,Embracer Group,Notice of annual general meeting in Embracer Group AB,"The shareholders of Embracer Group AB, reg. no. 556582-6558, (the “Company”) are hereby invited to the annual general meeting on Thursday 18 September 2025 at 15:00 CEST at Värmlands Museum, Västra Torggatan 31 in Karlstad. Shareholders are welcome for registration from 14:30 CEST. The board of directors have, in accordance with the Company’s articles of association, resolved that the shareholders may exercise their voting rights at the general meeting by voting in advance, so called postal voting. Shareholders may therefore choose to exercise their voting rights at the annual general meeting ",0.0255,0.8502,0.0044,needs_review_margin
12,equity_actions_non_buyback,Equity actions (non-buyback),198d05d147f199e8,2025-08-22,Biovica International AB,NOTICE OF ANNUAL GENERAL MEETING IN BIOVICA INTERNATIONAL AB,"NOTICE OF ANNUAL GENERAL MEETING IN BIOVICA INTERNATIONAL AB Published: 2025-08-22 08:00:00 CEST Biovica International AB - Notice to general meeting NOTICE OF ANNUAL GENERAL MEETING IN BIOVICA INTERNATIONAL AB The shareholders of Biovica International AB, reg. no. 556774-6150 (the ""Company""), are hereby invited to the annual general meeting to be held on Tuesday 23 September 2025, at 10.00 CEST at Conference Hubben, Dag Hammarskjölds Väg 38 in Uppsala. Right to attend the general meeting Shareholders wishing to attend the annual general meeting must: i. on the record date, which is on Monday ",-0.0112,0.8539,0.0039,needs_review_margin
12,share_buyback,Share buyback,198bbc3fa10249e3,2025-08-18,Embracer Group AB,Notice of annual general meeting in Embracer Group AB,"Notice of annual general meeting in Embracer Group AB Published: 2025-08-18 08:00:00 CEST Embracer Group AB - Notice to general meeting Notice of annual general meeting in Embracer Group AB The shareholders of Embracer Group AB, reg. no. 556582-6558, (the “Company”) are hereby invited to the annual general meeting on Thursday 18 September 2025 at 15:00 CEST at Värmlands Museum, Västra Torggatan 31 in Karlstad. Shareholders are welcome for registration from 14:30 CEST. The board of directors have, in accordance with the Company’s articles of association, resolved that the shareholders may exerc",0.0298,0.8470,0.0030,needs_review_margin
12,capital_raise_rights_issue,Capital raise / Rights issue,198ea05dd50a9602,2025-08-27,OrganoClick AB,OrganoClick AB announces the outcome of the rights issue,"OrganoClick AB announces the outcome of the rights issue Published: 2025-08-27 07:35:00 CEST OrganoClick AB - Company Announcement OrganoClick AB announces the outcome of the rights issue The subscription period for OrganoClick AB's (""OrganoClick AB"" or ""the Company"") new share issue with preferential rights for existing shareholders amounting to approximately 20.3 MSEK, before issuance costs (""Preferential Issue""), which was decided by the board on July 17, 2025 and approved by the extraordinary general meeting on August 5, 2025, ended on August 22, 2025. A total of 9,142,328 shares were subs",0.0209,0.8410,0.0053,needs_review_margin
12,capital_raise_rights_issue,Capital raise / Rights issue,198ec34401bafbe1,2025-08-27,Immunovia AB,Immunovia carries out a rights issue of approximately SEK 100 million and secures bridge loans,"Immunovia carries out a rights issue of approximately SEK 100 million and secures bridge loans Published: 2025-08-27 17:45:00 CEST Immunovia AB - Inside information Immunovia carries out a rights issue of approximately SEK 100 million and secures bridge loans THIS PRESS RELEASE MAY NOT BE MADE PUBLIC, PUBLISHED OR DISTRIBUTED, DIRECTLY OR INDIRECTLY, IN OR INTO THE UNITED STATES OF AMERICA, AUSTRALIA, BELARUS, HONG KONG, JAPAN, CANADA, NEW ZEALAND, RUSSIA, SWITZERLAND, SINGAPORE, SOUTH AFRICA, SOUTH KOREA, OR ANY OTHER JURISDICTION WHERE SUCH DISTRIBUTION WOULD REQUIRE ADDITIONAL PROSPECTUS, R",0.0173,0.8576,0.0224,needs_review_margin
12,equity_actions_non_buyback,Equity actions (non-buyback),19830b83edc2fb19,2025-07-22,Asker Healthcare Group AB,Notice of Extraordinary General Meeting in Asker Healthcare Group AB (publ),"[*] Notice of Extraordinary General Meeting in Asker Healthcare Group AB (publ) Asker Healthcare Group AB (publ), Reg. No. 559184-9848 (“Asker” or the “Company”), with its registered office in Danderyd, gives notice of the Extraordinary General Meeting to be held on 27 August 2025 at 10.00 CEST at Wallenbergsalen, IVA Conference Centre, Grev Turegatan 16 in Stockholm. Registration starts at 09.30 CEST. Right to participate in the Extraordinary General Meeting and notice of participation Participation in the Extraordinary General Meeting at the venue A shareholder who wishes to participate in t",-0.0012,0.8552,0.0085,needs_review_margin
